Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
;;15-04-2026;Domina la IA;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;SB;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;SB;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;SB;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;29-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;15-04-2026;Domina la IA;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
100;100;25-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;29-04-2026;Domina la IA;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
75;75;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;16-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;25-04-2026;Excel;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;29-04-2026;Domina la IA;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;15-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
75;75;25-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;07-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;25-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;25-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;ADMINISTRACION DE REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;OL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;NA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;25-04-2026;Excel;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
75;75;29-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;15-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;DESARROLLO DE APLICACIONES
;;29-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;16-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;MA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;25-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;CO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
100;100;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
100;100;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;16-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;25-04-2026;Excel;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;15-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLOGICAS
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFRAESTRUCTURA TECNOLOGICA
100;100;07-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
100;100;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
100;100;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;07-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
75;75;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
75;75;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
;;07-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;25-04-2026;Excel;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;ADMINISTRACION DE REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;07-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;07-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;25-04-2026;Excel;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;29-04-2026;Domina la IA;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;29-04-2026;Domina la IA;VR;DOCENTE;DOCENTE
75;75;29-04-2026;Domina la IA;VR;DOCENTE;DOCENTE
;;29-04-2026;Domina la IA;VR;DOCENTE;DOCENTE
;;29-04-2026;Domina la IA;VR;DOCENTE;DOCENTE
;;29-04-2026;Domina la IA;VM;DOCENTE;DOCENTE
;;29-04-2026;Domina la IA;VM;DOCENTE;DOCENTE
;;29-04-2026;Domina la IA;VM;DOCENTE;DOCENTE
